序號,測站,監測日期,監測時間,測站氣壓(hPa),溫度(℃),相對溼度(%),風向,風速(m/s),降水量(mm),日照時數(小時)
3658,彭佳嶼,2017/01/03,14:01:00,"1,007.9",21.8,71,東北東,8.9,0,0.5
3659,彭佳嶼,2017/01/03,13:01:00,"1,008",21.3,74,東北,9.4,0,0.5
3660,彭佳嶼,2017/01/03,12:01:00,"1,009",21.9,74,東北,9.2,0,0.8
3661,彭佳嶼,2017/01/03,11:01:00,"1,010.1",21.4,76,東北,9,0,0.5
3662,彭佳嶼,2017/01/03,10:01:00,"1,010.5",21.5,77,東北,9.8,0,0.8
3663,彭佳嶼,2017/01/03,09:01:00,"1,010.4",21.2,77,東北,11.4,0,1
3664,彭佳嶼,2017/01/03,08:01:00,"1,010.1",20.8,78,北北東,9.6,0,0.1
3665,彭佳嶼,2017/01/03,07:01:00,"1,010",20.3,79,北北東,9.1,0,0
3666,彭佳嶼,2017/01/03,06:01:00,"1,009.2",20.6,79,北北東,8.7,0,0
3667,彭佳嶼,2017/01/03,05:01:00,"1,008.6",20.6,80,東北,8.6,0,-
3668,彭佳嶼,2017/01/03,04:01:00,"1,008.5",21.1,77,東北,8.1,0,-
3669,彭佳嶼,2017/01/03,03:01:00,"1,008.8",21.2,76,東北,7.9,0,-
3670,彭佳嶼,2017/01/03,02:01:00,"1,009",21.4,76,東北東,7.7,0,-
3671,彭佳嶼,2017/01/03,01:01:00,"1,008.9",21.3,77,東北東,7.9,0,-
3672,彭佳嶼,2017/01/03,00:01:00,"1,008.4",20.9,79,東北東,7.8,0,-
3673,彭佳嶼,2017/01/02,23:01:00,"1,009",21.5,77,東北,8.3,0,-
3674,彭佳嶼,2017/01/02,22:01:00,"1,009.2",21.5,80,東北,6.3,0,-
3675,彭佳嶼,2017/01/02,21:01:00,"1,009.2",21.6,78,東北,6.5,0,-
3676,彭佳嶼,2017/01/02,20:01:00,"1,009.1",21.5,78,東北,5.4,0,-
3677,彭佳嶼,2017/01/02,19:01:00,"1,008.6",21.6,78,東北,5.8,0,0
3678,彭佳嶼,2017/01/02,18:01:00,"1,008.3",21.5,77,東北,5.3,0,0
3679,彭佳嶼,2017/01/02,17:01:00,"1,007.7",21.6,79,東北,5.2,0,0.1
3680,彭佳嶼,2017/01/02,16:01:00,"1,007.5",22.6,79,東北東,3,0,0.6
3681,彭佳嶼,2017/01/02,15:01:00,"1,007.3",23.3,75,東北東,2.6,0,1
3682,彭佳嶼,2017/01/02,14:01:00,"1,007.4",22.7,82,東北東,2,0,1
3683,彭佳嶼,2017/01/02,13:01:00,"1,007.9",22.2,84,北北西,1.6,0,1
3684,彭佳嶼,2017/01/02,12:01:00,"1,008.9",22.5,80,西北,4.3,0,1
3685,彭佳嶼,2017/01/02,11:01:00,"1,009.3",22.1,82,西,4.4,0,0.9
3686,彭佳嶼,2017/01/02,10:01:00,"1,009.9",22,83,西,3.7,0,1
3687,彭佳嶼,2017/01/02,09:01:00,"1,010.1",21.4,86,西,4.7,0,1
3688,彭佳嶼,2017/01/02,08:01:00,"1,009.7",19.9,95,西北西,5.2,0,0.8
3689,彭佳嶼,2017/01/02,07:01:00,"1,008.9",19.5,91,西,3.7,0,0.1
3690,彭佳嶼,2017/01/02,06:01:00,"1,008.4",20.3,86,南南西,2.9,0,0
3691,彭佳嶼,2017/01/02,05:01:00,"1,008",21.7,76,南,5.5,0,-
3692,彭佳嶼,2017/01/02,04:01:00,"1,008",21.9,76,南南東,6.9,0,-
3693,彭佳嶼,2017/01/02,03:01:00,"1,007.5",22,77,南南東,10,0,-
3694,彭佳嶼,2017/01/02,02:01:00,"1,008.2",21.9,77,南南東,6.9,0,-
3695,彭佳嶼,2017/01/02,01:01:00,"1,008.2",22.5,68,南南東,5.9,0,-
3696,彭佳嶼,2017/01/02,00:01:00,"1,008.8",21.3,77,東北東,8.9,0,-
3697,彭佳嶼,2017/01/01,23:01:00,"1,009.1",22.4,70,南南東,4.1,0,-
3698,彭佳嶼,2017/01/01,22:01:00,"1,009.1",22.2,70,東南,4.1,0,-
3699,彭佳嶼,2017/01/01,21:01:00,"1,009",22.2,69,東南,5.7,0,-
3700,彭佳嶼,2017/01/01,20:01:00,"1,009.2",22.4,68,東南東,6.3,0,-
3701,彭佳嶼,2017/01/01,19:01:00,"1,008.9",22.4,70,東南東,6,0,0
3702,彭佳嶼,2017/01/01,18:01:00,"1,008.5",22.1,69,東南東,10.4,0,0
3703,彭佳嶼,2017/01/01,17:01:00,"1,008.5",22.2,67,東南東,9.3,0,0
3704,彭佳嶼,2017/01/01,16:01:00,"1,008.4",22.4,65,東南東,9.7,0,0
3705,彭佳嶼,2017/01/01,15:01:00,"1,008.6",22.6,65,東南東,9.2,0,0.4
3706,彭佳嶼,2017/01/01,14:01:00,"1,008.9",23.2,64,東,9,0,0.1
3707,彭佳嶼,2017/01/01,13:01:00,"1,009.4",22.8,64,東南東,8.8,0,0.3
3708,彭佳嶼,2017/01/01,12:01:00,"1,010.6",22.5,68,東南東,10,0,0.5
3709,彭佳嶼,2017/01/01,11:01:00,"1,011.5",23.3,67,東南東,5.5,0,0.9
3710,彭佳嶼,2017/01/01,10:01:00,"1,012.5",23.1,66,東南,4.8,0,0.9
3711,彭佳嶼,2017/01/01,09:01:00,"1,012.6",22.3,67,東南東,7.6,0,0.2
3712,彭佳嶼,2017/01/01,08:01:00,"1,012.5",21.9,63,東南東,6.2,0,0
3713,彭佳嶼,2017/01/01,07:01:00,"1,012",21.6,62,東南東,9.5,0,0
3714,彭佳嶼,2017/01/01,06:01:00,"1,011.3",21.3,66,東南東,9.8,0,0
3715,彭佳嶼,2017/01/01,05:01:00,"1,011",21.2,67,東南東,8.8,0,-
3716,彭佳嶼,2017/01/01,04:01:00,"1,010.8",20.8,69,東南東,7.6,0,-
3717,彭佳嶼,2017/01/01,03:01:00,"1,011",20.3,82,東,7.6,0,-
3718,彭佳嶼,2017/01/01,02:01:00,"1,011.5",19.7,82,東,10.2,1,-
3719,彭佳嶼,2017/01/01,01:01:00,"1,011.7",19.4,83,東,11.1,0,-
3720,彭佳嶼,2017/01/01,00:01:00,"1,008.5",22.4,71,南南東,4.7,0,-
3721,恆春,2017/01/31,23:01:00,"1,016.4",21.5,71,東北,9.4,0,-
3722,恆春,2017/01/31,22:01:00,"1,016.4",21.3,72,東北,8.4,0,-
3723,恆春,2017/01/31,21:01:00,"1,016.4",21.3,75,東北,5.9,0,-
3724,恆春,2017/01/31,20:01:00,"1,016.7",21,77,東北,5.2,0,-
3725,恆春,2017/01/31,19:01:00,"1,016.4",21.5,71,東北,7.3,0,0
3726,恆春,2017/01/31,18:01:00,"1,015.9",20.7,78,東北,6.2,1,0
3727,恆春,2017/01/31,17:01:00,"1,015.2",20.9,76,東北,8,0,0
3728,恆春,2017/01/31,16:01:00,"1,014.4",20.4,78,東北,8.2,4,0
3729,恆春,2017/01/31,15:01:00,"1,013.9",21.2,74,東北,6.8,0,0
3730,恆春,2017/01/31,14:01:00,"1,014.1",21.3,74,東北,8.2,0,0
3731,恆春,2017/01/31,13:01:00,"1,014.8",21.2,76,東北,9.4,1,0
3732,恆春,2017/01/31,12:01:00,"1,015.7",20,81,東北,9.8,3,0
3733,恆春,2017/01/31,11:01:00,"1,016.5",19.5,82,東北,7.8,3,0
3734,恆春,2017/01/31,10:01:00,"1,017",19.6,80,東北,10.7,3,0
3735,恆春,2017/01/31,09:01:00,"1,016.6",20.9,72,東北,9.3,0,0
3736,恆春,2017/01/31,08:01:00,"1,016",21.6,68,東北,7.7,0,0
3737,恆春,2017/01/31,07:01:00,"1,015.1",21.7,64,東北,10.2,0,0
3738,恆春,2017/01/31,06:01:00,"1,014.7",21.5,66,東北,8.9,0,0
3739,恆春,2017/01/31,05:01:00,"1,014.2",21.6,67,東北,8.6,0,-
3740,恆春,2017/01/31,04:01:00,"1,013.9",21.6,69,東北,7.8,0,-
3741,恆春,2017/01/31,03:01:00,"1,014",21.9,66,東北,11.4,0,-
3742,恆春,2017/01/31,02:01:00,"1,014.1",22,70,東北,8,0,-
3743,恆春,2017/01/31,01:01:00,"1,014.5",22.3,69,東北,10.7,0,-
3744,恆春,2017/01/31,00:01:00,"1,016.6",21.3,72,東北,7.6,0,-
3745,恆春,2017/01/30,23:01:00,"1,015.4",22.6,67,東北,9.2,0,-
3746,恆春,2017/01/30,22:01:00,"1,015.4",22.6,72,東北,9.5,0,-
3747,恆春,2017/01/30,21:01:00,"1,014.9",23,68,東北,9.6,0,-
3748,恆春,2017/01/30,20:01:00,"1,015.3",22.8,72,東北,8.9,0,-
3749,恆春,2017/01/30,19:01:00,"1,015.2",23.4,73,東北東,8.1,0,0
3750,恆春,2017/01/30,18:01:00,"1,014.3",24.2,71,東北東,8.6,0,0
3751,恆春,2017/01/30,17:01:00,"1,013.9",24.8,69,東北東,9,0,0
3752,恆春,2017/01/30,16:01:00,"1,013.3",25.4,66,東北東,7.8,0,0
3753,恆春,2017/01/30,15:01:00,"1,012.5",26,63,東北東,7.4,0,0.1
3754,恆春,2017/01/30,14:01:00,"1,013.3",26.6,61,東北東,5.4,0,0
3755,恆春,2017/01/30,13:01:00,"1,014",27.4,55,東北,4.3,0,0.7
3756,恆春,2017/01/30,12:01:00,"1,014.6",28,55,東北東,4,0,1
3757,恆春,2017/01/30,11:01:00,"1,015.6",27.1,59,東北東,3,0,1
3758,恆春,2017/01/30,10:01:00,"1,016.1",26.5,59,東北東,1.9,0,1
3759,恆春,2017/01/30,09:01:00,"1,016.5",25.9,62,北北東,2.7,0,1
3760,恆春,2017/01/30,08:01:00,"1,016",24.3,66,北北東,3,0,0.7
3761,恆春,2017/01/30,07:01:00,"1,015.4",23.8,64,東北,3.4,0,0
3762,恆春,2017/01/30,06:01:00,"1,014.8",23.3,69,東北,3,0,0
3763,恆春,2017/01/30,05:01:00,"1,013.7",23.3,69,東北東,3.8,0,-
3764,恆春,2017/01/30,04:01:00,"1,013.8",23.5,69,東北,4.1,0,-
3765,恆春,2017/01/30,03:01:00,"1,013.7",23.2,69,東北東,3,0,-
3766,恆春,2017/01/30,02:01:00,"1,014",23.3,67,北北東,1.8,0,-
3767,恆春,2017/01/30,01:01:00,"1,014.6",23,68,北,1.5,0,-
3768,恆春,2017/01/30,00:01:00,"1,014.9",22.5,69,東北,8,0,-
3769,恆春,2017/01/29,23:01:00,"1,015",23.8,64,北北東,2.4,0,-
3770,恆春,2017/01/29,22:01:00,"1,015.1",23.6,70,東北,2.3,0,-
3771,恆春,2017/01/29,21:01:00,"1,015.5",23.6,71,北北東,2,0,-
3772,恆春,2017/01/29,20:01:00,"1,015.3",23.8,68,東北,2.6,0,-
3773,恆春,2017/01/29,19:01:00,"1,014.8",23.9,67,東北東,3.8,0,0
3774,恆春,2017/01/29,18:01:00,"1,014.4",23.8,69,東北東,4.7,0,0
3775,恆春,2017/01/29,17:01:00,"1,014.4",24.3,68,東北東,2.9,0,0.5
3776,恆春,2017/01/29,16:01:00,"1,013.7",25.8,63,東北東,3,0,0.9
3777,恆春,2017/01/29,15:01:00,"1,013.7",25.5,64,東北東,4.6,0,0.8
3778,恆春,2017/01/29,14:01:00,"1,014",25.7,62,東北,4,0,0.6
3779,恆春,2017/01/29,13:01:00,"1,014.3",26.6,62,東,3.4,0,1
3780,恆春,2017/01/29,12:01:00,"1,015.1",27.1,60,東北東,4.3,0,1
3781,恆春,2017/01/29,11:01:00,"1,016.1",26,63,東北東,5,0,0.6
3782,恆春,2017/01/29,10:01:00,"1,016.7",25.8,63,東北,4,0,0.6
3783,恆春,2017/01/29,09:01:00,"1,016.6",25.6,62,東北東,4.2,0,0.9
3784,恆春,2017/01/29,08:01:00,"1,016.1",23.9,67,東北東,3.9,0,0.2
3785,恆春,2017/01/29,07:01:00,"1,015.2",22.7,69,東北東,3.3,0,0
3786,恆春,2017/01/29,06:01:00,"1,014.8",21.9,75,東,3.7,0,0
3787,恆春,2017/01/29,05:01:00,"1,014.5",22.5,71,東北東,3.6,0,-
3788,恆春,2017/01/29,04:01:00,"1,014.3",22.4,72,東北東,4,0,-
3789,恆春,2017/01/29,03:01:00,"1,014.3",23.2,65,東北東,2.8,0,-
3790,恆春,2017/01/29,02:01:00,"1,014.6",23.1,67,東,3.5,0,-
3791,恆春,2017/01/29,01:01:00,"1,014.8",23,66,東北東,3.5,0,-
3792,恆春,2017/01/29,00:01:00,"1,014.9",23.5,66,東北,1,0,-
3793,恆春,2017/01/28,23:01:00,"1,015.7",23.3,62,東北東,5.1,0,-
3794,恆春,2017/01/28,22:01:00,"1,016",23.4,59,東,5.2,0,-
3795,恆春,2017/01/28,21:01:00,"1,015.9",23.3,59,東,4.5,0,-
3796,恆春,2017/01/28,20:01:00,"1,015.7",23.4,59,東,4.8,0,-
3797,恆春,2017/01/28,19:01:00,"1,015.6",23.3,58,東,3.5,0,0
3798,恆春,2017/01/28,18:01:00,"1,015",23.4,58,東,2.9,0,0
3799,恆春,2017/01/28,17:01:00,"1,014.9",24,62,東北東,4.7,0,0.9
3800,恆春,2017/01/28,16:01:00,"1,014.2",25.1,59,東北東,6.1,0,1
3801,恆春,2017/01/28,15:01:00,"1,013.8",25.7,56,東北東,5.2,0,0.9
3802,恆春,2017/01/28,14:01:00,"1,014",25.7,57,東北東,5.6,0,0.8
3803,恆春,2017/01/28,13:01:00,"1,014.2",26,57,東,7.3,0,1
3804,恆春,2017/01/28,12:01:00,"1,015.3",25.6,58,東北東,7.9,0,0.8
3805,恆春,2017/01/28,11:01:00,"1,016.2",24.9,59,東北東,8.3,0,0.9
3806,恆春,2017/01/28,10:01:00,"1,016.9",24.8,61,東北東,6.6,0,1
3807,恆春,2017/01/28,09:01:00,"1,016.8",24.1,61,東北東,6.7,0,1
3808,恆春,2017/01/28,08:01:00,"1,016.4",22.8,65,東北,6.7,0,1
3809,恆春,2017/01/28,07:01:00,"1,015.9",21.9,66,東北東,6.1,0,0
3810,恆春,2017/01/28,06:01:00,"1,015.9",21.8,68,東北東,4.6,0,0
3811,恆春,2017/01/28,05:01:00,"1,015.7",21.7,65,東北,4.7,0,-
3812,恆春,2017/01/28,04:01:00,"1,015.4",21.7,67,東北東,4.2,0,-
3813,恆春,2017/01/28,03:01:00,"1,016.1",21,73,東北東,5.6,0,-
3814,恆春,2017/01/28,02:01:00,"1,016.7",21.9,64,東北東,6.1,0,-
3815,恆春,2017/01/28,01:01:00,"1,016.8",22.2,64,東北,8.2,0,-
3816,恆春,2017/01/28,00:01:00,"1,015.2",23.1,64,東北東,4,0,-
3817,恆春,2017/01/27,23:01:00,"1,017.3",22.3,65,東北東,6.3,0,-
3818,恆春,2017/01/27,22:01:00,"1,018",22.6,67,東北東,7,0,-
3819,恆春,2017/01/27,21:01:00,"1,018.3",22.7,63,東北東,6.1,0,-
3820,恆春,2017/01/27,20:01:00,"1,018",22.6,64,東北東,5.1,0,-
3821,恆春,2017/01/27,19:01:00,"1,017.7",22.5,63,東北東,3.9,0,0
3822,恆春,2017/01/27,18:01:00,"1,017.4",22.6,63,東北東,2.5,0,0.4
3823,恆春,2017/01/27,17:01:00,"1,017.1",23.5,60,東北東,4.1,0,1
3824,恆春,2017/01/27,16:01:00,"1,016.6",24.4,58,東北,4.5,0,0.9
3825,恆春,2017/01/27,15:01:00,"1,016.6",24.9,58,東北,3.9,0,1
3826,恆春,2017/01/27,14:01:00,"1,016.8",24.9,55,東北,6.2,0,1
3827,恆春,2017/01/27,13:01:00,"1,017.4",25.3,54,東北,4.8,0,0.9
3828,恆春,2017/01/27,12:01:00,"1,018.6",24.7,55,東北東,6.5,0,1
3829,恆春,2017/01/27,11:01:00,"1,019.9",24,58,北北東,6.1,0,1
3830,恆春,2017/01/27,10:01:00,"1,020.5",23.5,60,北北東,4.8,0,1
3831,恆春,2017/01/27,09:01:00,"1,020.6",22.1,62,東北,6.3,0,0.9
3832,恆春,2017/01/27,08:01:00,"1,020.7",19.4,77,北北東,4.1,0,0.1
3833,恆春,2017/01/27,07:01:00,"1,020",19.5,75,東北,2,0,0
3834,恆春,2017/01/27,06:01:00,"1,019.7",19.7,73,北北東,2.2,0,0
3835,恆春,2017/01/27,05:01:00,"1,018.8",20.5,64,北北東,2.2,0,-
3836,恆春,2017/01/27,04:01:00,"1,018.6",19.8,67,北,2.1,0,-
3837,恆春,2017/01/27,03:01:00,"1,018.9",19.4,62,北,1.8,0,-
3838,恆春,2017/01/27,02:01:00,"1,019.1",19.3,65,北北東,2.5,0,-
3839,恆春,2017/01/27,01:01:00,"1,019.6",19.8,64,北北東,3.5,0,-
3840,恆春,2017/01/27,00:01:00,"1,016.7",22.3,64,東北,6.6,0,-
3841,恆春,2017/01/26,23:01:00,"1,019.8",20.1,66,,3.1,0,-
3842,恆春,2017/01/26,22:01:00,"1,020.3",20.3,67,,3.5,0,-
3843,恆春,2017/01/26,21:01:00,"1,020.1",20.7,65,,5.1,0,-
3844,恆春,2017/01/26,20:01:00,"1,019.2",21,66,,6.2,0,-
3845,恆春,2017/01/26,19:01:00,"1,019.1",21.1,62,,5.3,0,0
3846,恆春,2017/01/26,18:01:00,"1,018.2",20.9,65,,7,0,0.4
3847,恆春,2017/01/26,17:01:00,"1,017.7",21.6,63,,7.5,0,1
3848,恆春,2017/01/26,16:01:00,"1,017.4",22.2,59,,9.3,0,1
3849,恆春,2017/01/26,15:01:00,"1,017.5",23,59,,7.5,0,1
3850,恆春,2017/01/26,14:01:00,"1,017.7",23,58,,8.3,0,1
3851,恆春,2017/01/26,13:01:00,"1,018.4",23.1,56,,8.5,0,1
3852,恆春,2017/01/26,12:01:00,"1,019.1",23.3,56,,8.3,0,1
3853,恆春,2017/01/26,11:01:00,"1,020",23.1,58,,8.9,0,1
3854,恆春,2017/01/26,10:01:00,"1,020.6",22.2,60,,9.2,0,1
3855,恆春,2017/01/26,09:01:00,"1,020.6",21.8,60,,6.6,0,1
3856,恆春,2017/01/26,08:01:00,"1,020.4",20.8,63,,6.5,0,0.8
3857,恆春,2017/01/26,07:01:00,"1,019.9",20,63,,7.3,0,0
3858,恆春,2017/01/26,06:01:00,"1,019.5",19.8,65,,6.3,0,0
3859,恆春,2017/01/26,05:01:00,"1,019",19.9,65,,6.5,0,-
3860,恆春,2017/01/26,04:01:00,"1,018.6",19.9,67,,6.8,0,-
3861,恆春,2017/01/26,03:01:00,"1,018.8",20,68,,7,0,-
3862,恆春,2017/01/26,02:01:00,"1,019.2",20.1,68,,5.8,0,-
3863,恆春,2017/01/26,01:01:00,"1,019.8",20.1,67,,5.9,0,-
3864,恆春,2017/01/26,00:01:00,"1,019.5",20.1,65,,4.4,0,-
3865,恆春,2017/01/25,23:01:00,"1,020.4",20.7,68,北北東,4.7,0,-
3866,恆春,2017/01/25,22:01:00,"1,021",20.1,70,西北西,1.2,0,-
3867,恆春,2017/01/25,21:01:00,"1,021",20.2,71,西,1.8,0,-
3868,恆春,2017/01/25,20:01:00,"1,020.6",21.4,70,北北東,4.6,0,-
3869,恆春,2017/01/25,19:01:00,"1,019.8",21.7,69,北北東,5.2,0,0
3870,恆春,2017/01/25,18:01:00,"1,019.7",21.8,67,東北,3.8,0,0
3871,恆春,2017/01/25,17:01:00,"1,019.5",22.3,65,北北東,3,0,0.6
3872,恆春,2017/01/25,16:01:00,"1,019.2",23.1,64,東北,5,0,0.9
3873,恆春,2017/01/25,15:01:00,"1,018.8",23.6,63,東北,4.1,0,0.8
3874,恆春,2017/01/25,14:01:00,"1,019",23.8,62,東北,5.3,0,0.2
3875,恆春,2017/01/25,13:01:00,"1,019.5",24,64,北北東,5.2,0,0.9
3876,恆春,2017/01/25,12:01:00,"1,020.8",23.8,63,東北,6,0,0.3
3877,恆春,2017/01/25,11:01:00,"1,021.6",23.3,63,東北,6.6,0,0.4
3878,恆春,2017/01/25,10:01:00,"1,021.8",22.6,65,東北,7.6,0,0.6
3879,恆春,2017/01/25,09:01:00,"1,021.9",21.5,68,東北,6.6,0,0.1
3880,恆春,2017/01/25,08:01:00,"1,021.8",20.8,68,北北東,5.8,0,0
3881,恆春,2017/01/25,07:01:00,"1,021.9",20.6,65,北,3.9,0,0
3882,恆春,2017/01/25,06:01:00,"1,021.6",20.4,68,北北東,4.6,0,0
3883,恆春,2017/01/25,05:01:00,"1,020.9",20.4,70,北北東,3.7,0,-
3884,恆春,2017/01/25,04:01:00,"1,021.1",20.4,69,北北東,3.6,0,-
3885,恆春,2017/01/25,03:01:00,"1,021.2",20.7,68,東北,4.3,0,-
3886,恆春,2017/01/25,02:01:00,"1,021.8",20.7,69,東北,5.8,0,-
3887,恆春,2017/01/25,01:01:00,"1,022.3",20.6,71,東北,3.8,0,-
3888,恆春,2017/01/25,00:01:00,"1,019.9",20.4,69,北北東,6.2,0,-
3889,恆春,2017/01/24,23:01:00,"1,022.8",20.5,73,東北,5.9,0,-
3890,恆春,2017/01/24,22:01:00,"1,022.8",20.9,70,東北,5,0,-
3891,恆春,2017/01/24,21:01:00,"1,022.4",20.9,69,東北,5.8,0,-
3892,恆春,2017/01/24,20:01:00,"1,022.1",21.4,66,東北東,7,0,-
3893,恆春,2017/01/24,19:01:00,"1,022",21.5,65,東北,4.7,0,0
3894,恆春,2017/01/24,18:01:00,"1,021.4",21.2,65,東北東,3.9,0,0
3895,恆春,2017/01/24,17:01:00,"1,021.2",21.6,64,東北,4.8,0,0.1
3896,恆春,2017/01/24,16:01:00,"1,020.5",21.8,63,東北東,5.8,0,0
3897,恆春,2017/01/24,15:01:00,"1,020.4",21.9,62,東北,5.5,0,0
3898,恆春,2017/01/24,14:01:00,"1,020.3",21.7,63,東北,5.4,0,0
3899,恆春,2017/01/24,13:01:00,"1,021.1",21.4,65,東北,4.5,0,0
3900,恆春,2017/01/24,12:01:00,"1,021.6",21.6,60,東北,7.8,0,0.1
3901,恆春,2017/01/24,11:01:00,"1,022.4",21.6,63,東北,6.2,0,0.2
3902,恆春,2017/01/24,10:01:00,"1,022.6",21.8,62,東北,7.1,0,0.7
3903,恆春,2017/01/24,09:01:00,"1,022.9",20.4,68,東北,7.8,0,0
3904,恆春,2017/01/24,08:01:00,"1,022.5",20,69,東北,7.3,0,0.1
3905,恆春,2017/01/24,07:01:00,"1,021.7",19.7,67,東北,7.5,0,0
3906,恆春,2017/01/24,06:01:00,"1,021.1",19.8,64,東北,8.4,0,0
3907,恆春,2017/01/24,05:01:00,"1,020.3",19.5,67,東北,8.5,0,-
3908,恆春,2017/01/24,04:01:00,"1,020.1",19.5,66,東北,6.7,0,-
3909,恆春,2017/01/24,03:01:00,"1,020.9",19.4,68,東北,7.3,0,-
3910,恆春,2017/01/24,02:01:00,"1,021.8",19.3,70,東北,7.1,0,-
3911,恆春,2017/01/24,01:01:00,"1,021.9",19.5,68,東北,7.4,0,-
3912,恆春,2017/01/24,00:01:00,"1,022.4",20.6,72,東北,5.1,0,-
3913,恆春,2017/01/23,23:01:00,"1,022.4",19.4,68,東北,9.1,0,-
3914,恆春,2017/01/23,22:01:00,"1,022.7",19.1,69,東北,8.9,0,-
3915,恆春,2017/01/23,21:01:00,"1,022.6",19.3,69,東北,8.5,0,-
3916,恆春,2017/01/23,20:01:00,"1,022",19.4,69,東北,6.3,0,-
3917,恆春,2017/01/23,19:01:00,"1,021.6",19.3,68,東北,8.5,0,0
3918,恆春,2017/01/23,18:01:00,"1,020.9",19.7,67,東北東,7.7,0,0
3919,恆春,2017/01/23,17:01:00,"1,020.9",20.3,63,東北東,6.8,0,0
3920,恆春,2017/01/23,16:01:00,"1,020.7",20.4,64,東北,5.4,0,0
3921,恆春,2017/01/23,15:01:00,"1,020.5",20.8,63,東北東,7,0,0
3922,恆春,2017/01/23,14:01:00,"1,021",20.9,63,東北東,5.4,0,0.2
3923,恆春,2017/01/23,13:01:00,"1,021.4",22.4,58,東北,6.3,0,0.8
3924,恆春,2017/01/23,12:01:00,"1,022.1",21.1,59,東北,8.2,0,0.2
3925,恆春,2017/01/23,11:01:00,"1,023.2",20.7,59,東北,8.6,0,0.3
3926,恆春,2017/01/23,10:01:00,"1,023.5",20.1,62,東北,8.3,0,0
3927,恆春,2017/01/23,09:01:00,"1,023.4",19.6,64,東北,8.4,0,0
3928,恆春,2017/01/23,08:01:00,"1,023",19.3,66,東北,5.3,0,0
3929,恆春,2017/01/23,07:01:00,"1,021.9",19,64,東北,7.8,0,0
3930,恆春,2017/01/23,06:01:00,"1,021.3",19.1,63,東北,9.7,0,0
3931,恆春,2017/01/23,05:01:00,"1,020.9",19,64,東北,9.3,0,-
3932,恆春,2017/01/23,04:01:00,"1,020.7",19.1,64,東北,8.9,0,-
3933,恆春,2017/01/23,03:01:00,"1,020.3",19.1,64,東北,8.8,0,-
3934,恆春,2017/01/23,02:01:00,"1,020.3",18.8,65,東北,7.4,0,-
3935,恆春,2017/01/23,01:01:00,"1,021",18.7,66,東北東,8.1,0,-
3936,恆春,2017/01/23,00:01:00,"1,022.5",19.4,69,東北東,6.5,0,-
3937,恆春,2017/01/22,23:01:00,"1,021.8",18.4,71,東北東,8.6,0,-
3938,恆春,2017/01/22,22:01:00,"1,022.3",18.8,69,東北東,7.6,0,-
3939,恆春,2017/01/22,21:01:00,"1,021.9",19,67,東北東,8.8,0,-
3940,恆春,2017/01/22,20:01:00,"1,021.5",19,71,東北,8.4,0,-
3941,恆春,2017/01/22,19:01:00,"1,021",19.5,68,東北,6.1,0,0
3942,恆春,2017/01/22,18:01:00,"1,020.8",19.4,68,東北,6.6,0,0
3943,恆春,2017/01/22,17:01:00,"1,020.7",19.9,69,東北,5.7,0,0
3944,恆春,2017/01/22,16:01:00,"1,020.2",20.6,67,東北,5.5,0,0
3945,恆春,2017/01/22,15:01:00,"1,020.2",21.1,66,東北,7.1,0,0
3946,恆春,2017/01/22,14:01:00,"1,019.9",21.3,66,東北,7.3,0,0.1
3947,恆春,2017/01/22,13:01:00,"1,020.6",21.4,66,東北,7.3,0,0
3948,恆春,2017/01/22,12:01:00,"1,021.4",21,68,東北,8.6,0,0
3949,恆春,2017/01/22,11:01:00,"1,022.1",21,69,東北,7.9,0,0
3950,恆春,2017/01/22,10:01:00,"1,022.2",21.1,69,東北,8.9,0,0.3
3951,恆春,2017/01/22,09:01:00,"1,022.7",21.4,68,東北,8.3,0,0
3952,恆春,2017/01/22,08:01:00,"1,022.1",21.2,68,東北,6,0,0
3953,恆春,2017/01/22,07:01:00,"1,021.3",20.9,67,東北,5.5,0,0
3954,恆春,2017/01/22,06:01:00,"1,020.9",20.8,67,北北東,5.8,0,0
3955,恆春,2017/01/22,05:01:00,"1,020.5",20.7,65,北北東,4.8,0,-
3956,恆春,2017/01/22,04:01:00,"1,020.7",20.6,65,北北東,2.4,0,-
3957,恆春,2017/01/22,03:01:00,"1,020.4",20.5,65,北,3.6,0,-
3958,恆春,2017/01/22,02:01:00,"1,020.8",20.6,65,北北東,1.8,0,-
3959,恆春,2017/01/22,01:01:00,"1,020.9",20.7,64,北北東,4.1,0,-
3960,恆春,2017/01/22,00:01:00,"1,021.2",18.3,71,東北東,7.8,0,-
3961,恆春,2017/01/21,23:01:00,"1,020.8",20.6,67,東北,4.6,0,-
3962,恆春,2017/01/21,22:01:00,"1,021.1",20.5,66,東北,4.7,0,-
3963,恆春,2017/01/21,21:01:00,"1,021.2",20.6,65,東北,5.4,0,-
3964,恆春,2017/01/21,20:01:00,"1,021",20.7,66,東北,5.5,0,-
3965,恆春,2017/01/21,19:01:00,"1,020.6",20.5,68,東北,3.7,0,0
3966,恆春,2017/01/21,18:01:00,"1,019.9",20.6,66,東北,5.2,0,0
3967,恆春,2017/01/21,17:01:00,"1,019.5",21,64,東北,3.5,0,0.7
3968,恆春,2017/01/21,16:01:00,"1,018.9",21.4,63,東北,5,0,0.8
